,sourceid,dstid,dow,mean_travel_time,src_longitude_rad,src_latitude_rad,dst_longitude_rad,dst_latitude_rad,src_lat_long,dst_lat_long,distances
4898,738,168,5,717.72,-0.002137178151426489,0.9000791859840087,-0.0018870250432133566,0.9006433457966191,"-0.002137178151426489, 0.9000791859840087","-0.0018870250432133566, 0.9006433457966191",2.314965888594173
4899,738,838,6,2235.94,-0.002137178151426489,0.9000791859840087,-0.003482806074739148,0.8987241120147641,"-0.002137178151426489, 0.9000791859840087","-0.003482806074739148, 0.8987241120147641",6.301025381731812
4900,840,50,4,1971.53,-0.0049280169198126725,0.8983284482443975,-0.004958811403312332,0.9010906242650318,"-0.0049280169198126725, 0.8983284482443975","-0.004958811403312332, 0.9010906242650318",10.92743092132281
4901,840,344,5,1127.77,-0.0049280169198126725,0.8983284482443975,-0.003379684285912402,0.8980192065992865,"-0.0049280169198126725, 0.8983284482443975","-0.003379684285912402, 0.8980192065992865",4.007533094795404
4902,840,341,6,1324.64,-0.0049280169198126725,0.8983284482443975,-0.002942210502724886,0.898017875523076,"-0.0049280169198126725, 0.8983284482443975","-0.002942210502724886, 0.898017875523076",5.0463578986232465
4903,840,869,7,1820.99,-0.0049280169198126725,0.8983284482443975,-0.0022753046760953456,0.8983551001054313,"-0.0049280169198126725, 0.8983284482443975","-0.0022753046760953456, 0.8983551001054313",6.537726846939592
4904,840,838,5,842.43,-0.0049280169198126725,0.8983284482443975,-0.003482806074739148,0.8987241120147641,"-0.0049280169198126725, 0.8983284482443975","-0.003482806074739148, 0.8987241120147641",3.889362482536312
4905,840,15,1,2100.62,-0.0049280169198126725,0.8983284482443975,-0.0024843825675666463,0.8975043339802887,"-0.0049280169198126725, 0.8983284482443975","-0.0024843825675666463, 0.8975043339802887",6.850403407863709
4906,840,748,5,2793.05,-0.0049280169198126725,0.8983284482443975,-0.0019804830864623714,0.8997648608697739,"-0.0049280169198126725, 0.8983284482443975","-0.0019804830864623714, 0.8997648608697739",9.21702258510147
4907,840,217,6,1320.83,-0.0049280169198126725,0.8983284482443975,-0.004656139438429392,0.8971183434637782,"-0.0049280169198126725, 0.8983284482443975","-0.004656139438429392, 0.8971183434637782",4.833900355418491
4908,840,869,2,2113.64,-0.0049280169198126725,0.8983284482443975,-0.0022753046760953456,0.8983551001054313,"-0.0049280169198126725, 0.8983284482443975","-0.0022753046760953456, 0.8983551001054313",6.537726846939592
4909,840,21,7,2425.15,-0.0049280169198126725,0.8983284482443975,-0.001613140364170742,0.8990955091938707,"-0.0049280169198126725, 0.8983284482443975","-0.001613140364170742, 0.8990955091938707",8.710457126518957
4910,800,304,7,527.87,-0.0038723998103567824,0.89688105496194,-0.0033361330614548445,0.896519681352106,"-0.0038723998103567824, 0.89688105496194","-0.0033361330614548445, 0.896519681352106",1.948654582043467
4911,800,854,1,2863.75,-0.0038723998103567824,0.89688105496194,-0.002003648097296233,0.8988786574106433,"-0.0038723998103567824, 0.89688105496194","-0.002003648097296233, 0.8988786574106433",9.147707330257704
4912,800,313,2,999.21,-0.0038723998103567824,0.89688105496194,-0.003304781154883468,0.8962923158876255,"-0.0038723998103567824, 0.89688105496194","-0.003304781154883468, 0.8962923158876255",2.7183786879565335
4913,800,783,7,517.81,-0.0038723998103567824,0.89688105496194,-0.0034601742072558907,0.8973550598609427,"-0.0038723998103567824, 0.89688105496194","-0.0034601742072558907, 0.8973550598609427",2.1333759482765577
4914,800,497,2,2289.44,-0.0038723998103567824,0.89688105496194,-0.0048036535650876535,0.8985536086292045,"-0.0038723998103567824, 0.89688105496194","-0.0048036535650876535, 0.8985536086292045",7.00386567279975
4915,800,218,3,1281.08,-0.0038723998103567824,0.89688105496194,-0.005295247690457377,0.8971574175501646,"-0.0038723998103567824, 0.89688105496194","-0.005295247690457377, 0.8971574175501646",3.6782719472478616
4916,800,799,4,146.25,-0.0038723998103567824,0.89688105496194,-0.0034761257350899486,0.8969377362519552,"-0.0038723998103567824, 0.89688105496194","-0.0034761257350899486, 0.8969377362519552",1.0036332438489288
4917,800,792,2,812.13,-0.0038723998103567824,0.89688105496194,-0.0029889221185483983,0.8971979490392505,"-0.0038723998103567824, 0.89688105496194","-0.0029889221185483983, 0.8971979490392505",2.5153154337189716
4918,800,792,6,763.64,-0.0038723998103567824,0.89688105496194,-0.0029889221185483983,0.8971979490392505,"-0.0038723998103567824, 0.89688105496194","-0.0029889221185483983, 0.8971979490392505",2.5153154337189716
4919,800,793,4,1104.79,-0.0038723998103567824,0.89688105496194,-0.0023339009315822084,0.8970577671973163,"-0.0038723998103567824, 0.89688105496194","-0.0023339009315822084, 0.8970577671973163",3.861542069127244
4920,705,425,5,579.18,-0.005556038670510092,0.9010449158328142,-0.004091441102779775,0.8999548122947076,"-0.005556038670510092, 0.9010449158328142","-0.004091441102779775, 0.8999548122947076",5.617136412313658
4921,705,438,1,1110.18,-0.005556038670510092,0.9010449158328142,-0.004148051312326887,0.8996222847560966,"-0.005556038670510092, 0.9010449158328142","-0.004148051312326887, 0.8996222847560966",6.606925800610275
4922,705,192,3,283.97,-0.005556038670510092,0.9010449158328142,-0.005439515810949166,0.9006766491847862,"-0.005556038670510092, 0.9010449158328142","-0.005439515810949166, 0.9006766491847862",1.4847142891582958
4923,705,486,7,1049.25,-0.005556038670510092,0.9010449158328142,-0.003495746389863268,0.899545794983129,"-0.005556038670510092, 0.9010449158328142","-0.003495746389863268, 0.899545794983129",7.798768409121492
4924,705,719,3,1726.11,-0.005556038670510092,0.9010449158328142,-0.007095359419868426,0.8999597721153653,"-0.005556038670510092, 0.9010449158328142","-0.007095359419868426, 0.8999597721153653",5.721794031054394
4925,705,715,1,1144.19,-0.005556038670510092,0.9010449158328142,-0.006897655756009834,0.900226003655081,"-0.005556038670510092, 0.9010449158328142","-0.006897655756009834, 0.900226003655081",4.6219163754828845
4926,705,207,6,1725.32,-0.005556038670510092,0.9010449158328142,-0.0037438063427629956,0.8990562718080684,"-0.005556038670510092, 0.9010449158328142","-0.0037438063427629956, 0.8990562718080684",9.041469507497865
4927,705,551,2,2461.38,-0.005556038670510092,0.9010449158328142,-0.002066925227593922,0.899330265358539,"-0.005556038670510092, 0.9010449158328142","-0.002066925227593922, 0.899330265358539",10.935875179120732
4928,705,556,2,1517.61,-0.005556038670510092,0.9010449158328142,-0.004431285503810394,0.8990423009763476,"-0.005556038670510092, 0.9010449158328142","-0.004431285503810394, 0.8990423009763476",8.391228224679029
4929,705,189,3,290.04,-0.005556038670510092,0.9010449158328142,-0.005914298315699843,0.9007154380704833,"-0.005556038670510092, 0.9010449158328142","-0.005914298315699843, 0.9007154380704833",1.5726774102654617
4930,821,929,1,2672.1,-0.003443681147192546,0.8988098454952617,-0.0005266212080914257,0.8991968637424125,"-0.003443681147192546, 0.8988098454952617","-0.0005266212080914257, 0.8991968637424125",7.343686362240822
4931,821,56,7,2082.75,-0.003443681147192546,0.8988098454952617,-0.003381781247945308,0.9008335458937164,"-0.003443681147192546, 0.8988098454952617","-0.003381781247945308, 0.9008335458937164",8.007206384062114
4932,821,684,6,544.8,-0.003443681147192546,0.8988098454952617,-0.0038780369614996113,0.8985146769193643,"-0.003443681147192546, 0.8988098454952617","-0.0038780369614996113, 0.8985146769193643",1.5837360348560565
4933,821,843,1,1101.84,-0.003443681147192546,0.8988098454952617,-0.005607893724707273,0.8981263782494024,"-0.003443681147192546, 0.8988098454952617","-0.005607893724707273, 0.8981263782494024",5.978585657667269
4934,821,234,6,1243.76,-0.003443681147192546,0.8988098454952617,-0.0025257536742435424,0.8982312809676285,"-0.003443681147192546, 0.8988098454952617","-0.0025257536742435424, 0.8982312809676285",3.2175863854813476
4935,821,80,4,2479.31,-0.003443681147192546,0.8988098454952617,-0.0010124001574584878,0.8971891382701661,"-0.003443681147192546, 0.8988098454952617","-0.0010124001574584878, 0.8971891382701661",8.776850341633345
4936,821,465,7,1548.06,-0.003443681147192546,0.8988098454952617,-0.003052137732265017,0.8999212445543092,"-0.003443681147192546, 0.8988098454952617","-0.003052137732265017, 0.8999212445543092",4.501051792542395
4937,821,585,3,2293.46,-0.003443681147192546,0.8988098454952617,-0.0010155570204213084,0.8969929524824746,"-0.003443681147192546, 0.8988098454952617","-0.0010155570204213084, 0.8969929524824746",9.354310578693651
4938,821,532,3,1697.2,-0.003443681147192546,0.8988098454952617,-0.00607169300641787,0.8997762492987098,"-0.003443681147192546, 0.8988098454952617","-0.00607169300641787, 0.8997762492987098",7.513623441536348
4939,821,567,5,1344.05,-0.003443681147192546,0.8988098454952617,-0.0023392748896572074,0.8992355126338806,"-0.003443681147192546, 0.8988098454952617","-0.0023392748896572074, 0.8992355126338806",3.1983702892861063
4940,708,139,2,1927.93,-0.006273719169665034,0.9008778361953039,-0.0016754049354284037,0.9008146450094286,"-0.006273719169665034, 0.9008778361953039","-0.0016754049354284037, 0.9008146450094286",11.29836135771509
4941,708,475,7,1545.19,-0.006273719169665034,0.9008778361953039,-0.007387156717058367,0.8990117453334494,"-0.006273719169665034, 0.9008778361953039","-0.007387156717058367, 0.8990117453334494",7.873728469544201
4942,708,562,7,731.82,-0.006273719169665034,0.9008778361953039,-0.006428344170989221,0.9000183494782803,"-0.006273719169665034, 0.9008778361953039","-0.006428344170989221, 0.9000183494782803",3.4213004671860077
4943,708,137,1,2070.54,-0.006273719169665034,0.9008778361953039,-0.0009078881707793859,0.9007897618272939,"-0.006273719169665034, 0.9008778361953039","-0.0009078881707793859, 0.9007897618272939",13.185781725253989
4944,708,43,3,1057.58,-0.006273719169665034,0.9008778361953039,-0.0039752931973209265,0.9012602510026884,"-0.006273719169665034, 0.9008778361953039","-0.0039752931973209265, 0.9012602510026884",5.84363689661634
4945,708,719,5,1075.68,-0.006273719169665034,0.9008778361953039,-0.007095359419868426,0.8999597721153653,"-0.006273719169665034, 0.9008778361953039","-0.007095359419868426, 0.8999597721153653",4.155535270661743
4946,708,718,7,978.54,-0.006273719169665034,0.9008778361953039,-0.0074542956926326115,0.899913604231906,"-0.006273719169665034, 0.9008778361953039","-0.0074542956926326115, 0.899913604231906",4.792729015932426
4947,708,676,4,1981.95,-0.006273719169665034,0.9008778361953039,-0.008002477380006956,0.8991319482303725,"-0.006273719169665034, 0.9008778361953039","-0.008002477380006956, 0.8991319482303725",8.110188356880299
4948,708,58,2,1469.73,-0.006273719169665034,0.9008778361953039,-0.002695233421426508,0.9006984156493684,"-0.006273719169665034, 0.9008778361953039","-0.002695233421426508, 0.9006984156493684",8.819677177042013
4949,708,418,6,836.07,-0.006273719169665034,0.9008778361953039,-0.005300033449554028,0.9002491766331464,"-0.006273719169665034, 0.9008778361953039","-0.005300033449554028, 0.9002491766331464",3.4510821878007114
4950,659,55,2,1999.16,-0.00698658673303125,0.8993441288975662,-0.003105027176459084,0.9007955018379515,"-0.00698658673303125, 0.8993441288975662","-0.003105027176459084, 0.9007955018379515",11.138181251443935
4951,659,83,5,2009.69,-0.00698658673303125,0.8993441288975662,-0.003486984715564992,0.8996615097670991,"-0.00698658673303125, 0.8993441288975662","-0.003486984715564992, 0.8996615097670991",8.70227273136455
4952,659,745,7,2166.82,-0.00698658673303125,0.8993441288975662,-0.002277873294483285,0.8998629339432992,"-0.00698658673303125, 0.8993441288975662","-0.002277873294483285, 0.8998629339432992",11.765319559802917
4953,659,935,3,3268.69,-0.00698658673303125,0.8993441288975662,-0.0011607728624249485,0.8990921822442671,"-0.00698658673303125, 0.8993441288975662","-0.0011607728624249485, 0.8990921822442671",14.374888217343646
4954,659,738,7,2335.73,-0.00698658673303125,0.8993441288975662,-0.002137178151426489,0.9000791859840087,"-0.00698658673303125, 0.8993441288975662","-0.002137178151426489, 0.9000791859840087",12.278746239601965
4955,659,680,4,1862.45,-0.00698658673303125,0.8993441288975662,-0.0037000986074997907,0.8986402907492027,"-0.00698658673303125, 0.8993441288975662","-0.0037000986074997907, 0.8986402907492027",8.557665164894605
4956,659,197,4,1467.19,-0.00698658673303125,0.8993441288975662,-0.0057583056238062254,0.9005083573428975,"-0.00698658673303125, 0.8993441288975662","-0.0057583056238062254, 0.9005083573428975",5.507919998167861
4957,659,130,7,2224.0,-0.00698658673303125,0.8993441288975662,-0.0015979017300360757,0.9010297968290824,"-0.00698658673303125, 0.8993441288975662","-0.0015979017300360757, 0.9010297968290824",14.831772511737755
4958,659,168,7,1965.51,-0.00698658673303125,0.8993441288975662,-0.0018870250432133566,0.9006433457966191,"-0.00698658673303125, 0.8993441288975662","-0.0018870250432133566, 0.9006433457966191",13.552756572003954
4959,659,184,2,2013.98,-0.00698658673303125,0.8993441288975662,-0.0027291080200958083,0.9002194207168472,"-0.00698658673303125, 0.8993441288975662","-0.0027291080200958083, 0.9002194207168472",11.030002497720513
4960,704,162,7,792.97,-0.0018953745383092132,0.900109038973836,-0.002040756857200306,0.9006861002539812,"-0.0018953745383092132, 0.900109038973836","-0.002040756857200306, 0.9006861002539812",2.3106510474832818
4961,704,469,1,932.73,-0.0018953745383092132,0.900109038973836,-0.00277117300405558,0.89976298803216,"-0.0018953745383092132, 0.900109038973836","-0.00277117300405558, 0.89976298803216",2.5520826794138123
4962,704,538,3,2322.64,-0.0018953745383092132,0.900109038973836,-0.005639932879313073,0.8994610801265565,"-0.0018953745383092132, 0.900109038973836","-0.005639932879313073, 0.8994610801265565",9.560726117732205
4963,704,974,7,1292.76,-0.0018953745383092132,0.900109038973836,-0.003027508822175816,0.8993597451296971,"-0.0018953745383092132, 0.900109038973836","-0.003027508822175816, 0.8993597451296971",4.067243277704626
4964,704,927,7,1876.56,-0.0018953745383092132,0.900109038973836,-0.00038552407019260855,0.8992349131027445,"-0.0018953745383092132, 0.900109038973836","-0.00038552407019260855, 0.8992349131027445",5.0749137970944735
4965,704,188,3,147.29,-0.0018953745383092132,0.900109038973836,-0.002074233920400873,0.9001866793848936,"-0.0018953745383092132, 0.900109038973836","-0.002074233920400873, 0.9001866793848936",0.5363932188574686
4966,704,830,2,1982.19,-0.0018953745383092132,0.900109038973836,0.001117944089841786,0.8999167485588422,"-0.0018953745383092132, 0.900109038973836","0.001117944089841786, 0.8999167485588422",7.448841091092487
4967,704,965,7,1110.99,-0.0018953745383092132,0.900109038973836,-0.0006143120041845947,0.9000233225056133,"-0.0018953745383092132, 0.900109038973836","-0.0006143120041845947, 0.9000233225056133",3.168183064308833
4968,704,567,3,1388.55,-0.0018953745383092132,0.900109038973836,-0.0023392748896572074,0.8992355126338806,"-0.0018953745383092132, 0.900109038973836","-0.0023392748896572074, 0.8992355126338806",3.624115085510844
4969,704,499,3,3124.77,-0.0018953745383092132,0.900109038973836,-0.006813534916706869,0.8985169198871303,"-0.0018953745383092132, 0.900109038973836","-0.006813534916706869, 0.8985169198871303",13.645241547767878
4970,483,548,2,1172.03,-0.005158599661597276,0.8987042765974342,-0.006518899887035976,0.8992183557480043,"-0.005158599661597276, 0.8987042765974342","-0.006518899887035976, 0.8992183557480043",3.9185342741709848
4971,483,16,6,2948.49,-0.005158599661597276,0.8987042765974342,-0.00118684664060211,0.8981232661523528,"-0.005158599661597276, 0.8987042765974342","-0.00118684664060211, 0.8981232661523528",10.052692630778921
4972,483,280,3,2892.89,-0.005158599661597276,0.8987042765974342,0.0008222719220238285,0.9002903677640705,"-0.005158599661597276, 0.8987042765974342","0.0008222719220238285, 0.9002903677640705",15.998567530064005
4973,483,107,1,2749.73,-0.005158599661597276,0.8987042765974342,-0.0015567191539764334,0.8969391382772043,"-0.005158599661597276, 0.8987042765974342","-0.0015567191539764334, 0.8969391382772043",11.29796544583687
4974,483,538,7,784.02,-0.005158599661597276,0.8987042765974342,-0.005639932879313073,0.8994610801265565,"-0.005158599661597276, 0.8987042765974342","-0.005639932879313073, 0.8994610801265565",3.2199024070120355
