sourceid,dstid,dow,mean_travel_time
489,464,5,1618.67
489,560,6,1186.52
489,290,6,2832.89
489,936,4,3278.08
489,360,5,804.18
489,438,7,218.37
489,980,1,1803.53
489,533,5,1378.97
775,344,5,567.41
775,435,4,2261.37
775,229,2,1074.14
775,836,3,1403.25
775,482,3,1706.7
775,480,4,2368.27
775,567,2,2474.62
775,784,4,213.94
775,790,1,466.39
775,480,5,2482.33
892,137,4,1976.51
892,640,6,893.9
892,484,5,2375.54
892,102,2,2685.67
892,484,1,2260.19
892,948,3,2167.13
892,752,2,818.02
892,292,3,2692.12
892,218,6,3179.31
892,201,1,1360.59
881,215,3,2422.35
881,903,2,1123.77
881,764,7,611.8
881,348,2,2218.35
881,21,6,1622.09
881,479,7,3632.48
881,899,3,1284.4
881,243,4,1606.99
881,98,1,1258
881,207,3,3049.42
853,840,3,1380.65
853,306,4,1112.44
853,306,5,1171.55
853,209,5,2811.32
853,860,3,896.54
853,864,5,996.67
853,728,6,1406.43
853,542,3,2600.78
853,346,1,1131.14
853,778,4,1030.22
257,494,3,473.05
257,38,5,1840.61
257,258,4,129.31
257,365,5,2481.16
257,103,7,273.58
257,101,3,582.08
257,80,7,928.24
257,788,6,2103.4
257,679,6,3140.35
257,513,5,1890.08
860,774,5,1703.71
860,721,7,934.85
860,677,7,1524.88
860,306,2,1610.36
860,821,7,1632.98
860,647,7,1304.54
860,969,3,1520.02
860,226,6,1252.54
860,835,4,1263.26
860,859,6,199.14
400,939,5,1702.13
400,760,4,1159.06
400,404,1,420.68
400,105,5,559.91
400,458,3,1423.71
400,607,3,1068
400,72,7,685.5
400,103,3,992.51
400,757,7,960.16
400,385,7,492.83
548,695,1,1599.76
548,716,7,946.18
548,560,2,827.98
548,363,4,2279.68
548,657,5,842.2
548,481,1,1609.16
548,499,4,1087.31
548,434,2,1293.82
548,694,6,1214.56
548,978,3,1988
308,233,2,2029.66
308,799,4,578.91
308,295,3,341.95
308,769,7,2502.18
308,687,5,2132.21
308,352,5,1349.42
308,316,7,750.13
308,786,7,744.44
308,682,3,1918.38
308,302,1,823.62
788,902,3,2930.19
788,308,6,1019.07
788,844,3,2299.93
788,255,4,411.11
788,454,1,1302
788,972,6,1158.98
788,967,7,1353.28
788,932,7,2925.87
788,220,5,1809.52
788,344,1,1281.66
894,636,1,1180.57
894,477,3,3439.35
894,804,6,958.87
894,373,6,1636.3
894,797,1,2691.42
894,930,7,1704.23
894,634,3,1802.5
894,614,3,931.43
894,933,7,1378.42
894,468,3,1855.64
99,922,2,1610.58
99,166,2,2030.11
99,637,3,859.11
99,952,3,1595.95
99,446,7,1260.72
99,574,2,1905.17
99,355,6,2245.04
99,261,2,1230.95
99,73,2,1036.71
99,139,3,1924.69
97,913,2,1102.21
97,79,4,1000.28
97,269,6,855.16
97,114,2,2272.92
97,450,4,1314.93
97,935,2,1509.87
97,888,3,1018.14
97,854,5,2398.67
97,140,2,2343.65
97,360,4,2788.38
280,319,1,629.37
280,556,7,2403.51
280,323,1,849.38
280,117,1,1440.24
280,673,7,2366.43
280,902,7,1567.05
280,764,5,2004.28
280,392,1,1746.93
280,281,2,322.93
280,627,6,1605.81
98,580,6,2004.52
98,932,7,1120.41
98,407,1,1877.88
98,763,7,1041.92
98,452,4,1411.52
98,403,4,895.52
98,94,4,559.62
98,639,6,1979.83
98,585,6,1703.98
98,479,7,4121.2
786,918,2,1833.77
786,249,4,1436.55
786,794,2,739.41
786,981,7,1744.67
786,903,1,1719.83
786,971,5,780.6
786,785,5,387.64
786,840,6,1945
786,299,3,520.9
786,259,2,1995.4
872,391,1,1597.72
872,920,7,1330.49
872,246,1,1501.44
872,341,1,2449
872,201,4,2395.89
872,397,1,1212.56
872,144,4,1361.23
872,149,7,1978.21
872,264,7,1568.32
872,259,4,827.36
725,248,1,3960.92
725,797,6,2067.6
725,658,5,966.75
725,678,2,1879.74
725,685,7,1833.18
725,664,4,2476.5
725,106,3,3284.17
725,912,6,3475.75
725,659,6,660.98
725,820,5,2009.79
735,336,5,2493.56
735,835,5,1307.31
735,854,5,3247.55
735,721,3,1042.76
735,979,5,2179.95
735,588,4,1553
735,428,4,2563.61
735,495,3,1098.27
735,240,5,2472.6
735,860,3,549.01
203,883,6,2419.71
203,930,2,685.89
203,701,6,2427.83
203,760,3,2544
203,744,4,671.6
203,352,7,2429.01
203,205,5,1566.1
203,949,3,1884.46
203,278,4,1429.78
203,289,3,1714.41
893,472,6,910.25
893,317,2,2994.25
893,365,7,1053.2
893,422,5,1967.71
893,812,6,3208.27
893,752,6,1143.82
893,932,3,2990.7
893,852,3,2588
893,495,3,2006.46
893,589,7,1409.44
787,334,2,1441.19
787,529,4,1492.82
787,900,7,2261.42
787,581,4,1340.28
787,78,7,1487.91
787,484,7,2485.88
787,314,3,993.85
787,211,2,2314.25
787,251,1,831.94
787,852,2,2095.6
302,799,3,701.82
302,516,7,815.94
302,345,4,1660.2
302,351,2,1478.7
302,15,7,977.26
302,312,2,276.19
302,861,2,2686.81
302,516,1,912.5
302,237,7,1776.57
302,793,3,823.17
303,458,4,1529.67
303,241,4,1990.94
303,233,3,2227.45
303,781,7,703.54
303,340,7,1751.31
303,967,4,1827.11
303,527,5,1039.42
303,458,5,1555.8
303,108,6,1007.38
303,519,7,796.13
873,273,4,1992.56
873,838,4,2332.16
873,935,7,1106.53
873,399,7,1190.68
873,358,5,2309.18
873,378,4,1666.5
873,379,6,1671.2
873,940,6,1465.64
873,76,3,1352.59
873,89,1,1123.87
125,181,7,826.52
125,598,5,932.48
125,372,7,1177.17
125,130,4,164.43
125,805,7,1111.76
125,473,4,1899.97
125,374,6,1376.5
125,476,1,3988.29
125,372,5,1312.27
125,410,3,1200.51
626,801,3,1211.73
626,638,6,1629.37
626,21,6,2454.78
626,38,1,910.2
626,138,3,1552.71
626,928,5,2068
626,818,3,1237.19
626,950,5,1275.13
626,51,3,2012.61
626,935,7,2075.38
127,749,7,1712.29
127,140,4,935.88
127,202,5,2543.06
127,123,7,725.75
127,596,6,894.18
127,954,1,977.03
127,704,2,1864
127,830,2,1219.09
127,328,7,1372.22
127,164,6,656.28
315,788,7,1118.07
315,232,7,2351.63
315,785,1,1468.93
315,775,1,1627.14
315,528,5,960.99
315,907,6,2899.67
315,7,6,1901.11
315,243,4,2242.59
315,686,5,2375
315,107,3,1604.89
111,531,1,1715.17
111,341,4,1837.47
111,93,6,2150.41
111,980,4,2789.75
111,247,5,1427.74
111,241,7,1397.22
111,243,2,1528.98
111,241,4,1491.76
111,458,5,1009
111,872,3,2219.8
871,323,1,1030.27
871,585,7,1708.81
871,498,1,3464.13
871,231,5,1509.16
871,94,1,938.34
871,292,6,1439.15
871,264,7,1436.55
871,917,4,1248.51
871,4,7,1315.65
871,256,6,2623.56
108,885,7,1223.24
108,107,1,324.42
108,876,2,1767.18
108,17,7,1492.64
108,496,7,2873.65
108,363,2,2844.97
108,331,3,2057.46
108,334,6,1888.78
108,511,2,325.46
108,303,6,874.58
532,587,7,1035.68
532,539,7,414.57
532,195,4,919.27
532,474,4,832.56
532,137,7,2412.87
532,682,2,2385.64
532,420,4,1036.4
532,563,6,275.7
532,481,5,1726.43
532,724,2,1460.86
67,97,5,874.46
67,385,2,1304.69
67,325,4,1833.86
67,876,2,1656.89
67,98,4,928.94
67,393,6,1216.93
67,72,5,171.92
67,773,4,1079.35
67,335,7,2436.86
67,458,2,1059.89
85,868,7,1709.95
85,162,6,1517.07
85,979,6,704.64
85,321,1,2414.61
85,326,4,2580.67
85,321,6,2373.13
85,482,4,1983.13
85,124,2,1712.92
85,205,4,990.43
85,241,7,2003.05
781,297,2,899.22
781,836,4,2145.65
781,869,7,1255.9
781,531,5,1755.53
781,299,5,992.72
781,349,4,1169.98
781,305,1,1353.78
781,819,5,569.12
781,215,7,1388.97
781,820,1,1940.77
107,884,3,1561.57
107,481,3,2997.31
107,364,7,2331.07
107,839,4,2508.87
107,689,3,1745.52
107,348,7,1272.85
107,161,6,1754.1
107,359,1,2978.26
107,6,1,1623.5
107,520,5,1010.51
202,191,7,1988.88
202,639,2,826.49
202,777,7,2538.88
202,682,3,1885.38
202,43,7,1687.05
202,488,1,1751.23
202,357,4,1341.42
202,201,7,135.38
202,904,1,1542.75
202,367,2,1489.35
122,172,6,892.54
122,491,3,1943.39
122,964,6,1236.57
122,699,5,1394.87
122,749,1,1905.07
122,177,4,1390.88
122,151,6,1174.43
122,959,7,958.44
122,275,5,1153.22
122,610,6,1411.09
102,161,4,3135.5
102,742,1,2518.44
102,511,5,1864.98
102,81,6,1007.59
102,760,3,452.53
102,285,7,1910.38
102,250,2,1996.81
102,38,4,1414.04
102,584,2,2438.08
102,240,3,1906.01
891,125,2,2347.3
891,151,4,2075.98
891,742,3,2803.59
891,517,7,2427.38
891,170,6,2355.15
891,650,7,1414.87
891,567,1,2776.6
891,893,4,3751.71
891,399,4,1780.68
891,763,5,2405.53
124,704,6,1559.14
124,137,5,944.85
124,438,5,1831.03
124,741,5,1597.04
124,4,4,2214.3
124,207,4,2599.05
124,207,2,2276.53
124,119,7,532.3
124,56,3,993.67
124,370,5,990.26
86,330,2,1893.17
86,56,7,1309.05
86,374,4,932.84
86,869,3,2045.38
86,433,6,2002.06
86,568,7,1557.19
86,196,6,1719.07
86,908,3,2094.42
86,690,4,1964.32
86,85,7,243.02
799,287,1,2054.5
799,980,3,2291.68
799,837,2,1790.2
799,333,6,1551.6
799,847,1,2093.98
799,779,4,566.73
799,581,6,1763.68
799,840,2,2091.05
799,331,2,2347.43
799,979,1,2644.21
329,805,2,757.13
329,363,1,2772.76
329,637,5,785.47
329,804,5,559.91
329,10,3,1219.59
329,140,3,1497.33
329,830,2,884.95
329,635,2,1312.31
329,955,5,1176.34
329,815,7,885.09
801,635,2,1533.88
801,149,6,1432.51
801,891,2,1301
801,155,5,1545.26
801,271,6,1147.26
801,137,1,1105.34
801,408,1,1241.13
801,934,3,923.57
801,130,7,1229.41
801,287,1,1924
69,757,4,1024.23
69,687,7,2621.46
69,760,1,841
69,242,7,1032.51
69,483,2,3269.49
69,916,6,1027.93
69,103,3,1158.28
69,578,2,875.15
69,334,5,1832.38
69,290,1,834.4
307,967,4,1997.13
307,775,6,1467.17
307,243,3,1803.72
307,221,1,1415.89
307,776,6,1228.55
307,795,5,873.88
307,342,5,1664.83
307,223,1,1630.14
307,525,5,669.77
307,791,7,840.65
128,753,1,2193.47
128,743,4,1553.05
128,466,4,2152.5
128,941,4,2064.5
128,892,6,2033.96
128,140,1,615.2
128,358,7,2529.33
128,958,1,944
128,470,4,2083.1
128,42,4,1148.18
761,5,3,1358.06
761,278,5,2307.32
761,392,7,1200.1
761,778,1,1723.88
761,94,4,1173.5
761,819,1,1192.34
761,907,7,1286.93
761,517,5,2852.65
761,115,1,1302.22
761,105,5,1220.69
104,581,4,1928.69
104,395,4,425.53
104,91,3,656.64
104,389,3,627.98
104,943,1,1187.63
104,359,6,2977.06
104,628,5,762.11
104,977,6,3050.92
104,143,3,368.4
104,280,2,1462.77
569,21,5,1147.64
569,813,1,1274.28
569,149,4,432.87
569,441,4,2683.65
569,467,1,1936.68
569,85,3,1657.98
569,184,4,1515.84
569,102,7,1948.53
569,157,5,694.14
569,174,2,887.44
88,6,4,2474.25
88,909,5,2166.96
88,934,4,912.85
88,512,3,2717.07
88,890,5,1282.83
88,51,3,2658.97
88,211,7,2772.76
88,637,6,1240.54
88,401,4,1316.19
88,232,7,1912.77
278,267,2,940.14
278,25,2,1313.53
278,957,7,901.91
278,654,3,1373.88
278,374,3,1708.15
278,121,3,1262.41
278,435,5,2035.66
278,283,1,940.58
278,96,3,1460.94
278,569,3,1431.15
115,445,7,607.59
115,509,5,344.29
115,934,4,2389.32
115,258,4,1267.99
115,290,5,1573.58
115,460,7,1072.08
115,347,7,1643.51
115,878,6,1577.84
115,867,1,2193.71
115,937,3,3174.25
732,777,7,2178.56
732,729,6,1230.22
732,424,3,2868.73
732,216,2,2374.45
732,858,5,1283.7
732,211,1,2316.31
732,213,2,2455.88
732,345,7,2495.86
732,342,1,2632.71
732,477,2,1057.92
763,4,2,2163.46
763,352,6,1698.21
763,332,2,1753.47
763,906,4,1609.38
763,407,6,2110.84
763,770,5,482.76
763,393,7,1291.56
763,958,3,2512.78
763,346,7,1838.37
763,793,6,1457.11
744,931,5,1731.85
744,62,5,716.18
744,975,4,1214.88
744,60,2,1538.27
744,870,7,2123.34
744,975,2,1214.3
744,350,1,2637.58
744,550,1,1942.38
744,242,4,2612.73
744,913,7,2131.08
766,230,6,2318.88
766,82,3,950.02
766,280,5,2121.76
766,871,2,1940.43
766,115,1,1263.48
766,874,5,1411.34
766,509,2,1081.75
766,332,4,2367.53
766,67,4,800.99
766,215,4,2735.64
229,230,4,2522
229,567,1,2676.47
229,298,3,945.63
229,783,3,1115.82
229,800,6,1581.05
229,820,3,2166.13
229,795,3,909.44
229,972,3,1412.08
229,8,7,948.47
229,315,2,1282.33
222,110,5,1745.07
222,347,6,2003.49
222,308,1,1054.88
222,213,4,2649.86
222,903,4,2302.73
222,206,7,2577.7
222,858,7,1245.52
222,860,5,1100.58
222,977,6,2930.39
222,840,7,1575.76
875,142,2,918.69
875,979,3,2412.71
875,821,3,2540.5
875,155,5,1964.35
875,901,6,930.62
875,579,5,1583.38
875,803,6,2381.43
875,112,1,1557.29
875,506,1,1814.29
875,885,4,322.86
795,223,4,603.8
795,792,1,839.66
795,976,7,2566.5
795,836,3,1929.89
795,296,7,733.19
795,689,4,2091.09
795,850,6,881.52
795,496,4,2269.25
795,348,6,1189.81
795,224,6,433.27
797,928,7,2202
797,967,5,1383.29
797,551,1,1272.08
797,349,1,1561.29
797,777,6,1765.02
797,236,4,1893.35
797,953,5,2901.47
797,291,7,2199.04
797,176,7,1915.25
797,569,1,1833.44
727,573,5,3486
727,483,6,868.45
727,730,7,227.98
727,358,1,2586.07
727,524,2,2453.47
727,517,5,3093.55
727,594,1,758.11
727,733,3,508.38
727,374,2,2059.71
727,836,5,887.25
526,255,3,1812.96
526,77,2,1110.77
526,253,2,1658.43
526,511,6,496.85
526,577,7,1295.37
526,446,6,1218.47
526,242,3,2446.21
526,765,6,1584.15
526,314,7,1154.36
526,442,7,1024.69
423,502,5,1073.6
423,547,5,1466.43
423,976,5,1602.41
423,573,4,2782.43
423,350,2,2852.63
423,192,3,599.51
423,893,5,1353.89
423,428,5,272.24
423,375,5,741.93
423,684,2,2236.32
401,104,2,617.5
401,87,6,1072.31
401,757,1,610.51
401,930,4,2208.83
401,102,5,754.11
401,641,3,1563
401,399,6,654.29
401,885,6,1251.62
401,627,4,1536.8
401,79,7,271.4
776,312,3,1298.15
776,976,4,2290.65
776,790,4,529.25
776,930,3,2896.91
776,852,2,1115.36
776,866,1,1716.29
776,791,4,1092.62
776,307,4,1108.16
776,371,2,2830.81
776,307,3,1012.89
765,898,3,2466
765,72,2,615.68
765,646,7,2699.22
765,288,6,2298.59
765,883,2,621.83
765,78,5,990.71
765,4,5,1496.67
765,99,5,778.24
765,290,3,1665.94
765,447,6,936.73
968,484,1,1553.37
968,292,6,2125.2
968,496,2,1050.71
968,556,7,1554.58
968,737,4,1320.77
968,159,7,1183.65
968,236,5,1688.3
968,374,3,2107.13
968,160,1,1422.91
968,243,1,1489.9
949,264,6,1226.2
949,498,1,2966.76
949,692,2,728.92
949,838,1,2701.96
949,180,7,869.35
949,411,4,1293.44
949,953,3,189.13
949,809,5,1216.71
949,264,5,1264.02
949,804,5,921.5
609,174,5,1317.38
609,474,3,3438.35
609,92,3,1322.8
609,646,4,741.71
609,541,7,2860.81
609,956,3,1190.42
609,544,6,2684.56
609,801,1,1311.17
609,604,7,1591.98
609,837,4,3224.63
969,255,2,1545.26
969,335,5,803.64
969,271,5,4059.71
969,576,1,1722.69
969,322,7,2144.58
969,226,4,641.61
969,204,3,2538.56
969,973,6,697.93
969,295,2,1206.46
969,258,6,2213.36
541,678,2,1664.63
541,169,7,2050.5
541,854,4,2632.23
541,704,6,2163.74
541,467,3,1403.15
541,962,3,2755.22
541,278,3,3480.27
541,406,5,1404.79
541,325,7,2582.69
541,732,5,1268.57
348,92,4,2322.87
348,441,1,2104.09
348,96,3,2100.02
348,524,5,2175
348,579,6,1090.56
348,485,7,2010.86
348,161,5,519.05
348,785,7,815.96
348,374,5,2600.38
348,435,5,2273.61
418,479,1,2351.15
418,165,7,1445.21
418,659,2,1485.38
418,208,6,1928.78
418,830,3,2674.46
418,821,5,2465.37
418,436,2,1130.94
418,50,1,975.42
418,471,2,1672.65
418,158,2,1653.56
785,227,4,665.33
785,207,7,1912.18
785,790,1,171.21
785,114,1,1450.26
785,205,1,2081.63
785,907,4,2290.73
785,225,5,650.28
785,161,4,1475.78
785,344,3,1062.3
785,769,2,2320.5
778,928,3,2278.73
778,524,1,2476.27
778,303,6,816.67
778,356,2,2531.34
778,74,6,1676.52
778,509,5,1617.69
778,303,5,893.09
778,249,5,1250
778,680,1,1916.03
778,246,5,1262.34
446,393,4,1335.21
446,261,4,1536.11
446,322,7,2407.14
446,289,5,2289.42
446,883,3,1332.24
446,454,2,909.64
446,580,6,1489.7
446,75,2,486.08
446,92,3,1322.9
446,394,7,1068.85
130,744,3,1510.46
130,2,7,1542.49
130,369,6,1130.01
130,464,5,1661.51
130,749,2,1731.68
130,370,5,1092.5
130,269,3,1690.72
130,282,2,951.29
130,208,3,2564.44
130,45,4,557.38
131,35,1,1401
131,156,7,1645.79
131,486,4,1850.13
131,836,4,2423.02
131,561,3,2633.46
131,633,6,1190.69
131,825,5,1280.48
131,137,2,112.12
131,360,5,2667.7
131,206,4,2529.55
754,508,7,2818.7
754,535,7,2094.9
754,901,6,1118.53
754,174,2,1265.21
754,433,7,1875.16
754,332,3,2020.39
754,365,3,1634.8
754,133,1,1895.53
754,348,2,2223.49
754,82,3,3114.45
525,530,2,286.66
525,161,7,2164.62
525,339,7,2137.66
525,847,7,2408.12
525,303,3,634.06
525,793,4,1214.55
525,255,7,1107
525,445,2,1675.71
525,869,3,2697.39
525,511,3,1076.9
559,139,7,1683.09
559,826,1,2609.64
559,413,1,1740
559,841,5,1539.79
559,360,4,1069.76
559,554,4,754.04
559,968,1,1252.87
559,119,3,2092.67
559,594,6,1189.11
559,726,1,1053.09
588,657,2,1263.08
588,714,6,1445.24
588,340,3,1685.08
588,551,2,2449.31
588,475,4,1335.65
588,49,5,1818.37
588,424,2,1162.62
588,538,7,588.4
588,208,2,1429.8
588,344,6,1888.94
958,431,6,2008.63
958,977,5,3127.34
958,471,3,2189.17
958,118,1,971.12
958,274,2,697.71
958,183,7,1098.03
958,258,7,2131.29
958,121,5,1009.63
958,940,2,1821
958,824,4,1049.62
967,874,4,2249.53
967,585,4,1794.96
967,582,5,1304.98
967,690,2,556.18
967,228,2,1572.13
967,203,2,2444.48
967,774,2,615.49
967,976,3,1716.02
967,339,7,121.31
967,763,6,1774.3
957,202,6,1451.39
957,815,2,1172.71
957,85,5,2130.43
957,3,3,1687.94
957,926,7,1670.11
957,946,7,861.1
957,176,1,1298.68
957,187,2,1616.23
957,92,6,1863.71
957,136,3,1335.88
642,626,6,883.18
642,618,1,695.74
642,823,1,1151.11
642,643,6,489.38
642,651,2,805.65
642,937,4,2533.29
642,932,5,2037.91
642,614,6,982.8
642,615,7,479.11
642,598,5,1359
965,258,7,1987.94
965,569,3,848.31
965,266,1,1451.5
965,978,3,2479.92
965,232,3,2709
965,890,6,1394.97
965,328,1,529.49
965,873,5,2292.5
965,922,4,1171.98
965,570,2,442.39
83,668,6,1973.38
83,475,2,2218.19
83,691,3,1162.14
83,133,2,1579.27
83,197,3,1746.33
83,192,2,1541.09
83,428,5,763.16
83,419,3,875.47
83,372,2,750.9
83,421,1,1262.22
680,888,4,3142.6
680,140,2,2590.74
680,258,1,2582.93
680,952,1,3136.58
680,633,3,2628.64
680,597,6,3403.37
680,356,3,1260.98
680,785,1,1889.16
680,928,7,2456.93
680,855,6,1042.53
938,443,5,1580.37
938,331,6,1936.74
938,68,3,1500.96
938,690,3,2623.44
938,960,4,1590.43
938,424,7,2567.82
938,896,1,1108.87
938,262,4,739.36
938,942,6,393.16
938,861,2,1634.75
966,229,2,1506
966,640,1,1126.8
966,551,6,2285.44
966,374,7,2000.54
966,159,6,1105.41
966,967,7,646.26
966,214,6,1050.03
966,481,1,1084.7
966,849,3,856.91
966,210,4,1345.07
755,357,3,1217.43
755,132,7,1879.81
755,829,3,2712
755,43,3,2153.21
755,248,5,2225.91
755,857,1,2873.07
755,126,1,2376
755,190,3,3003.44
755,326,7,1438.64
755,496,7,2021.62
621,131,4,1985.82
621,951,5,1433.27
621,620,4,390.36
621,805,2,1418.18
621,30,4,914.02
621,649,2,785.33
621,894,2,1370.56
621,28,6,947.38
621,33,4,1179.63
621,941,2,2149.59
46,892,2,1919.72
46,891,4,2115.21
46,121,4,676.75
46,14,6,1480.14
46,183,7,1339.61
46,359,3,3116.97
46,202,4,1898.53
46,63,2,1427.84
46,175,2,878.9
46,640,6,2201.58
204,837,6,2050.76
204,173,3,1376.42
204,763,6,2861.09
204,966,7,2193.57
204,39,2,2228.32
204,436,7,1564.77
204,692,2,1336.97
204,267,4,2302.95
204,47,7,1560.48
204,753,6,205.26
499,153,1,3854.54
499,769,5,1675.98
499,755,2,3235.04
499,587,2,999.85
499,180,4,3527.29
499,776,5,2409.96
499,673,5,915.38
499,569,2,3781
499,134,4,3172.28
499,853,5,2198.5
297,847,4,2136.21
297,784,3,1252.87
297,240,7,1734.53
297,520,1,1626.67
297,290,2,1870.47
297,15,1,1130.83
297,237,1,2011.88
297,340,3,1442.16
297,790,2,1167.22
297,305,4,174.83
596,485,2,2860.4
596,812,1,2181.79
596,956,3,1690.95
596,409,2,1059.65
596,938,3,2308.37
596,492,6,2988.42
596,571,2,2262.15
596,116,3,683.79
596,934,7,1953.22
596,602,2,479.99
620,639,5,2066.4
620,626,7,202.31
620,11,6,1202.62
620,28,2,824.17
620,963,2,1595.38
620,272,6,805.55
620,804,1,1110.08
620,954,3,1429.43
620,639,4,2131.33
620,23,5,209.92
89,442,3,1622.36
89,628,6,338.52
89,647,2,3459.4
89,678,5,3753.5
89,114,7,2134.32
89,362,3,2847.53
89,812,6,1776.1
89,135,3,2390.13
89,139,4,2715.83
89,318,5,2070
815,168,1,1358.34
815,249,7,2688.85
815,423,6,2198.27
815,116,5,1595.43
815,262,2,982.52
815,896,2,392.26
815,539,1,3075.97
815,419,5,2233.71
815,269,3,422.22
815,644,6,1403.45
145,638,3,1721
145,400,2,769.93
145,88,1,1158.47
145,883,3,646.22
145,904,5,2041.3
145,382,2,1457.67
145,397,3,702.47
145,918,7,1271.8
145,451,2,1083.13
145,760,6,675.44
812,951,4,1296.5
812,804,5,519.1
812,208,2,3047.64
812,288,5,2461.63
812,822,7,997.99
812,130,3,1847.27
812,640,6,3058
812,898,6,1770.51
812,331,2,2551.08
812,616,3,2008.04
161,691,3,2117.27
161,482,3,1228.51
161,585,7,1886.11
161,867,7,1093.08
161,557,2,1671.9
161,748,5,2659.82
161,893,5,1950.12
161,364,3,1316.94
161,805,1,2751.57
161,662,1,2024.67
171,407,2,2007.03
171,147,7,1035.82
171,169,6,968.59
171,362,5,2195.59
171,265,6,1904.29
171,953,3,1524.75
171,484,4,2514.88
171,374,7,773.35
171,675,7,1906.91
171,52,4,1118.69
724,681,6,1325.92
724,231,5,2473.86
724,722,4,739.3
724,860,2,1067.44
724,422,4,2052.38
724,840,3,1006.14
724,594,6,645.05
724,656,2,1677.88
724,356,7,2368.72
724,976,7,2155.13
487,555,4,1334.53
487,688,4,1523.69
487,689,5,1935.44
487,567,3,1718.83
487,748,6,2320.31
487,489,1,892.55
487,50,1,1359.13
487,52,6,1213.18
487,976,2,1167.26
487,592,4,1258.18
172,537,2,2714.07
172,367,7,1473.52
172,174,3,634.69
172,903,1,2334.25
172,97,7,1982.94
172,894,2,1232.85
172,769,3,2400
172,962,5,1650.11
172,36,6,1567.25
172,357,3,2365.22
465,542,4,1420.7
465,417,1,1363.8
465,659,6,1860.84
465,135,5,1694.54
465,61,3,985.63
465,640,4,1564.4
465,768,3,1842.29
465,231,6,1916.95
465,238,4,2735.81
